CustomerKey;First Name;Last Name;Full Name;DateFirstPurchase;YearlyIncome;CommuteDistance;Customer City
26146;Laura;Wang;Laura Wang;2022-12-12 00:00:00.000;80000;1-2 Miles;Hervey Bay
26147;Ivan;Subram;Ivan Subram;2022-12-22 00:00:00.000;80000;1-2 Miles;Perth
26148;Michael;Thompson;Michael Thompson;2021-03-11 00:00:00.000;80000;1-2 Miles;Warrnambool
26149;Casey;Chande;Casey Chande;2022-10-04 00:00:00.000;70000;5-10 Miles;Gold Coast
26150;Nancy;Rana;Nancy Rana;2021-03-24 00:00:00.000;70000;0-1 Miles;North Sydney
26151;Austin;Lee;Austin Lee;2022-06-25 00:00:00.000;90000;5-10 Miles;Rockhampton
26152;Jaime;Gill;Jaime Gill;2021-03-01 00:00:00.000;70000;5-10 Miles;North Ryde
26153;Rebecca;Collins;Rebecca Collins;2021-03-09 00:00:00.000;60000;5-10 Miles;Caloundra
26154;Cory;Madan;Cory Madan;2021-03-19 00:00:00.000;60000;5-10 Miles;East Brisbane
26155;Chad;Xie;Chad Xie;2022-09-25 00:00:00.000;70000;5-10 Miles;Lane Cove
26156;Shannon;Cai;Shannon Cai;2022-08-17 00:00:00.000;70000;5-10 Miles;Port Macquarie
26157;Brad;Xu;Brad Xu;2022-09-27 00:00:00.000;70000;10+ Miles;South Melbourne
26158;Lisa;Wu;Lisa Wu;2022-05-02 00:00:00.000;70000;5-10 Miles;Melton
26159;Virginia;Raman;Virginia Raman;2022-09-14 00:00:00.000;70000;5-10 Miles;Sydney
26160;Leonard;Lal;Leonard Lal;2021-04-11 00:00:00.000;70000;5-10 Miles;Townsville
26161;Wayne;Raji;Wayne Raji;2021-04-10 00:00:00.000;60000;5-10 Miles;Cranbourne
26162;Toni;Malhotra;Toni Malhotra;2021-04-05 00:00:00.000;60000;0-1 Miles;Darlinghurst
26163;Autumn;Cai;Autumn Cai;2022-03-24 00:00:00.000;70000;10+ Miles;North Sydney
26164;Krista;Vazquez;Krista Vazquez;2022-07-05 00:00:00.000;70000;5-10 Miles;Townsville
26165;Alexandra;Flores;Alexandra Flores;2021-03-30 00:00:00.000;70000;5-10 Miles;Rockhampton
26166;Brett;Van;Brett Van;2022-12-24 00:00:00.000;80000;0-1 Miles;Seaford
26167;Jaclyn;Zhao;Jaclyn Zhao;2021-04-27 00:00:00.000;40000;5-10 Miles;St. Leonards
26168;Ian;Campbell;Ian Campbell;2022-11-18 00:00:00.000;30000;5-10 Miles;Edmonds
26169;Alexandra;White;Alexandra White;2022-11-19 00:00:00.000;30000;5-10 Miles;San Carlos
26170;Jeremiah;Jenkins;Jeremiah Jenkins;2023-01-05 00:00:00.000;30000;0-1 Miles;San Gabriel
26171;Randall;Ruiz;Randall Ruiz;2022-06-05 00:00:00.000;40000;5-10 Miles;Concord
26172;Madeline;Hernandez;Madeline Hernandez;2023-01-24 00:00:00.000;40000;0-1 Miles;Beverly Hills
26173;Ariana;Rivera;Ariana Rivera;2022-04-30 00:00:00.000;40000;5-10 Miles;Westminster
26174;Isaac;Adams;Isaac Adams;2021-01-08 00:00:00.000;30000;0-1 Miles;Salem
26175;Jose;Hughes;Jose Hughes;2022-03-17 00:00:00.000;30000;5-10 Miles;Lake Oswego
26176;Jason;Hayes;Jason Hayes;2022-10-02 00:00:00.000;30000;5-10 Miles;Royal Oak
26177;Nicole;Simmons;Nicole Simmons;2022-09-07 00:00:00.000;30000;0-1 Miles;Vancouver
26178;Paige;Price;Paige Price;2022-10-12 00:00:00.000;40000;5-10 Miles;Woodburn
26179;Ruth;Rodriguez;Ruth Rodriguez;2022-03-26 00:00:00.000;10000;0-1 Miles;Goulburn
26180;Jonathan;Butler;Jonathan Butler;2022-09-14 00:00:00.000;30000;5-10 Miles;Newton
26181;Lucas;Ross;Lucas Ross;2022-04-11 00:00:00.000;40000;5-10 Miles;Everett
26182;Brittney;Liang;Brittney Liang;2022-10-31 00:00:00.000;30000;0-1 Miles;Cloverdale
26183;Allen;Arthur;Allen Arthur;2021-01-24 00:00:00.000;30000;5-10 Miles;Bellflower
26184;Louis;Lal;Louis Lal;2022-04-07 00:00:00.000;30000;5-10 Miles;Bremerton
26185;Kaylee;Green;Kaylee Green;2022-06-02 00:00:00.000;40000;5-10 Miles;Oak Bay
26186;Joanna;Gill;Joanna Gill;2022-11-20 00:00:00.000;30000;5-10 Miles;Goulburn
26187;Hector;Gill;Hector Gill;2021-04-10 00:00:00.000;40000;5-10 Miles;Hervey Bay
26188;Geoffrey;Sara;Geoffrey Sara;2021-04-24 00:00:00.000;40000;5-10 Miles;Rockhampton
26189;Pedro;Serrano;Pedro Serrano;2021-04-29 00:00:00.000;40000;0-1 Miles;Seaford
26190;Arthur;Suri;Arthur Suri;2021-04-17 00:00:00.000;40000;0-1 Miles;Malabar
26191;Jon;Wang;Jon Wang;2021-04-28 00:00:00.000;40000;0-1 Miles;Goulburn
26192;Noah;Hill;Noah Hill;2021-04-26 00:00:00.000;40000;5-10 Miles;Hervey Bay
26193;Luis;Edwards;Luis Edwards;2023-01-02 00:00:00.000;40000;1-2 Miles;Beverly Hills
26194;Miguel;Brown;Miguel Brown;2022-12-06 00:00:00.000;40000;5-10 Miles;Downey
26195;Alyssa;Rivera;Alyssa Rivera;2022-02-02 00:00:00.000;40000;5-10 Miles;National City
26196;Gavin;Griffin;Gavin Griffin;2022-08-22 00:00:00.000;40000;5-10 Miles;Imperial Beach
26197;Marcus;Lopez;Marcus Lopez;2023-01-10 00:00:00.000;40000;1-2 Miles;Burien
26198;Alyssa;Taylor;Alyssa Taylor;2022-09-02 00:00:00.000;50000;1-2 Miles;Lincoln Acres
26199;Matthew;White;Matthew White;2022-01-31 00:00:00.000;50000;1-2 Miles;Woodland Hills
26200;Ian;Baker;Ian Baker;2021-09-26 00:00:00.000;70000;5-10 Miles;Metchosin
26201;Dalton;Watson;Dalton Watson;2021-01-10 00:00:00.000;80000;1-2 Miles;Santa Monica
26202;Haley;Simmons;Haley Simmons;2021-09-06 00:00:00.000;80000;0-1 Miles;N. Vancouver
26203;Nicole;Hall;Nicole Hall;2022-10-21 00:00:00.000;120000;1-2 Miles;Imperial Beach
26204;Christy;Gao;Christy Gao;2021-04-10 00:00:00.000;130000;0-1 Miles;Port Macquarie
26205;Julio;Alvarez;Julio Alvarez;2022-11-29 00:00:00.000;130000;0-1 Miles;Lancaster
26206;Kurt;She;Kurt She;2022-12-23 00:00:00.000;130000;0-1 Miles;London
26207;Kelvin;Zeng;Kelvin Zeng;2022-12-23 00:00:00.000;150000;0-1 Miles;Oxford
26208;Sharon;Anand;Sharon Anand;2022-06-25 00:00:00.000;160000;0-1 Miles;Watford
26209;Jan;Cox;Jan Cox;2022-09-09 00:00:00.000;20000;0-1 Miles;Solingen
26210;Clinton;Gill;Clinton Gill;2022-04-02 00:00:00.000;20000;0-1 Miles;Berks
26211;Bridget;Yuan;Bridget Yuan;2022-04-10 00:00:00.000;20000;1-2 Miles;London
26212;Summer;Martinez;Summer Martinez;2022-10-05 00:00:00.000;30000;2-5 Miles;Kassel
26213;Grant;Andersen;Grant Andersen;2022-11-13 00:00:00.000;30000;1-2 Miles;Boulogne-Billancourt
26214;Christy;Chande;Christy Chande;2022-05-28 00:00:00.000;40000;1-2 Miles;Gateshead
26215;Grant;Shan;Grant Shan;2022-12-26 00:00:00.000;40000;0-1 Miles;Milton Keynes
26216;Ebony;Subram;Ebony Subram;2022-07-15 00:00:00.000;10000;1-2 Miles;London
26217;Pedro;Blanco;Pedro Blanco;2022-11-25 00:00:00.000;10000;1-2 Miles;W. York
26218;Barry;Patel;Barry Patel;2022-04-12 00:00:00.000;20000;0-1 Miles;Billericay
26219;Summer;Suri;Summer Suri;2022-05-17 00:00:00.000;40000;1-2 Miles;Bury
26220;Jonathan;Harris;Jonathan Harris;2022-05-21 00:00:00.000;40000;1-2 Miles;Bury
26221;Kari;Chapman;Kari Chapman;2022-09-08 00:00:00.000;30000;2-5 Miles;Erlangen
26222;Carolyn;Madan;Carolyn Madan;2022-03-30 00:00:00.000;30000;2-5 Miles;London
26223;Dominic;Sai;Dominic Sai;2022-09-25 00:00:00.000;30000;1-2 Miles;Offenbach
26224;Henry;Gonzalez;Henry Gonzalez;2022-03-04 00:00:00.000;30000;1-2 Miles;Cergy
26225;Sergio;Srini;Sergio Srini;2022-03-02 00:00:00.000;30000;2-5 Miles;Chatou
26226;Michele;Andersen;Michele Andersen;2022-07-09 00:00:00.000;40000;0-1 Miles;München
26227;Joe;Gutierrez;Joe Gutierrez;2022-10-28 00:00:00.000;40000;1-2 Miles;Offenbach
26228;Carolyn;Perez;Carolyn Perez;2022-10-14 00:00:00.000;40000;1-2 Miles;Poing
26229;Cara;Ye;Cara Ye;2022-10-26 00:00:00.000;30000;2-5 Miles;Hamburg
26230;Natasha;Ramos;Natasha Ramos;2022-10-09 00:00:00.000;30000;2-5 Miles;Braunschweig
26231;Maurice;Nara;Maurice Nara;2022-11-15 00:00:00.000;40000;1-2 Miles;Colomiers
26232;Jay;Gomez;Jay Gomez;2022-04-23 00:00:00.000;40000;1-2 Miles;Bury
26233;Cristina;Chande;Cristina Chande;2022-02-04 00:00:00.000;40000;1-2 Miles;Bonn
26234;Antonio;Perry;Antonio Perry;2021-01-11 00:00:00.000;40000;1-2 Miles;Berkeley
26235;Michelle;Watson;Michelle Watson;2021-10-10 00:00:00.000;40000;1-2 Miles;Shawnee
26236;Isabella;Evans;Isabella Evans;2023-01-16 00:00:00.000;40000;0-1 Miles;Burien
26237;Grace;Martin;Grace Martin;2022-02-22 00:00:00.000;40000;0-1 Miles;Concord
26238;Julia;Foster;Julia Foster;2021-01-08 00:00:00.000;40000;1-2 Miles;National City
26239;Kaitlyn;Turner;Kaitlyn Turner;2022-11-09 00:00:00.000;40000;0-1 Miles;Milwaukie
26240;Katelyn;Evans;Katelyn Evans;2022-04-27 00:00:00.000;50000;0-1 Miles;Port Orchard
26241;James;Lal;James Lal;2021-01-22 00:00:00.000;50000;1-2 Miles;Palo Alto
26242;Isabella;Lewis;Isabella Lewis;2022-04-21 00:00:00.000;40000;0-1 Miles;Shawnee
26243;Fernando;Gonzalez;Fernando Gonzalez;2022-12-07 00:00:00.000;80000;0-1 Miles;Lake Oswego
26244;Jordan;Hughes;Jordan Hughes;2022-08-29 00:00:00.000;80000;0-1 Miles;Spokane
26245;Devin;Murphy;Devin Murphy;2021-01-27 00:00:00.000;80000;1-2 Miles;Beverly Hills
26246;Jade;Bell;Jade Bell;2022-10-04 00:00:00.000;80000;0-1 Miles;Burlingame
26247;Sophia;Turner;Sophia Turner;2021-01-11 00:00:00.000;80000;1-2 Miles;Chula Vista
26248;Thomas;Lewis;Thomas Lewis;2022-07-06 00:00:00.000;20000;0-1 Miles;Lake Oswego
26249;Thomas;Ross;Thomas Ross;2021-01-09 00:00:00.000;30000;2-5 Miles;Spokane
26250;Miguel;Simmons;Miguel Simmons;2022-02-14 00:00:00.000;30000;5-10 Miles;Woodburn
26251;Cedric;Huang;Cedric Huang;2022-12-12 00:00:00.000;30000;5-10 Miles;Beverly Hills
26252;Morgan;Garcia;Morgan Garcia;2021-01-06 00:00:00.000;40000;1-2 Miles;Lincoln Acres
26253;Dalton;Wright;Dalton Wright;2022-06-11 00:00:00.000;20000;1-2 Miles;Salem
26254;Seth;Henderson;Seth Henderson;2022-07-14 00:00:00.000;20000;1-2 Miles;Beaverton
26255;Cameron;Alexander;Cameron Alexander;2022-10-05 00:00:00.000;20000;0-1 Miles;Lebanon
26256;Ronald;Rana;Ronald Rana;2022-10-09 00:00:00.000;20000;1-2 Miles;Ballard
26257;Hector;Jimenez;Hector Jimenez;2022-09-03 00:00:00.000;20000;0-1 Miles;Burlingame
26258;Angelica;Powell;Angelica Powell;2022-10-06 00:00:00.000;20000;1-2 Miles;Portland
26259;Hunter;Bryant;Hunter Bryant;2022-04-01 00:00:00.000;30000;10+ Miles;Redmond
26260;Ryan;Jackson;Ryan Jackson;2022-05-20 00:00:00.000;30000;1-2 Miles;Spokane
26261;Brooke;Watson;Brooke Watson;2022-04-20 00:00:00.000;20000;1-2 Miles;Woodburn
26262;Hannah;Thompson;Hannah Thompson;2022-06-17 00:00:00.000;20000;0-1 Miles;Lynnwood
26263;Kaitlyn;Collins;Kaitlyn Collins;2022-03-16 00:00:00.000;20000;1-2 Miles;Portland
26264;Elijah;Lal;Elijah Lal;2022-03-21 00:00:00.000;20000;1-2 Miles;West Covina
26265;Tammy;Lopez;Tammy Lopez;2022-11-01 00:00:00.000;20000;1-2 Miles;Beaverton
26266;Brent;Gao;Brent Gao;2022-05-23 00:00:00.000;30000;0-1 Miles;Bellingham
26267;Matthew;Martin;Matthew Martin;2022-10-20 00:00:00.000;30000;0-1 Miles;Long Beach
26268;Jonathon;Romero;Jonathon Romero;2022-05-04 00:00:00.000;20000;0-1 Miles;Berkeley
26269;Chloe;Moore;Chloe Moore;2022-08-23 00:00:00.000;20000;1-2 Miles;Langford
26270;Hailey;Bailey;Hailey Bailey;2022-07-25 00:00:00.000;20000;1-2 Miles;Shawnee
26271;Bailey;Baker;Bailey Baker;2022-07-22 00:00:00.000;20000;0-1 Miles;San Diego
26272;Kelly;Hughes;Kelly Hughes;2022-02-06 00:00:00.000;20000;1-2 Miles;Yakima
26273;Chelsea;Suri;Chelsea Suri;2022-06-30 00:00:00.000;20000;1-2 Miles;Burien
26274;Jennifer;Wood;Jennifer Wood;2022-05-24 00:00:00.000;30000;0-1 Miles;Tacoma
26275;Miguel;Johnson;Miguel Johnson;2022-07-10 00:00:00.000;40000;0-1 Miles;Yakima
26276;Heather;Huang;Heather Huang;2021-01-27 00:00:00.000;40000;1-2 Miles;Beaverton
26277;Jacqueline;Hughes;Jacqueline Hughes;2021-02-13 00:00:00.000;40000;1-2 Miles;Kirkland
26278;Jon;Wu;Jon Wu;2022-02-03 00:00:00.000;40000;0-1 Miles;Ballard
26279;Trinity;Sanchez;Trinity Sanchez;2021-11-24 00:00:00.000;40000;1-2 Miles;N. Vancouver
26280;Jackson;Jenkins;Jackson Jenkins;2021-02-09 00:00:00.000;40000;1-2 Miles;Coronado
26281;Ian;Alexander;Ian Alexander;2021-02-10 00:00:00.000;40000;1-2 Miles;West Covina
26282;Leonard;Jai;Leonard Jai;2022-12-19 00:00:00.000;50000;0-1 Miles;Burien
26283;Jeremiah;Diaz;Jeremiah Diaz;2021-02-01 00:00:00.000;50000;1-2 Miles;Woodland Hills
26284;Garrett;Ward;Garrett Ward;2022-10-05 00:00:00.000;50000;0-1 Miles;Everett
26285;Kayla;Hayes;Kayla Hayes;2021-02-13 00:00:00.000;50000;1-2 Miles;Issaquah
26286;Evan;Phillips;Evan Phillips;2021-02-12 00:00:00.000;50000;1-2 Miles;Santa Monica
26287;Elijah;Baker;Elijah Baker;2022-05-16 00:00:00.000;50000;0-1 Miles;Lebanon
26288;Alexandra;Russell;Alexandra Russell;2023-01-13 00:00:00.000;40000;0-1 Miles;Burbank
26289;Samuel;Simmons;Samuel Simmons;2022-06-25 00:00:00.000;40000;0-1 Miles;Burlingame
26290;Noah;Chen;Noah Chen;2021-02-06 00:00:00.000;60000;1-2 Miles;West Covina
26291;Blake;Walker;Blake Walker;2022-03-11 00:00:00.000;70000;1-2 Miles;Long Beach
26292;Marty;Simpson;Marty Simpson;2021-02-23 00:00:00.000;70000;0-1 Miles;Bellingham
26293;Casey;Carlson;Casey Carlson;2021-01-29 00:00:00.000;70000;1-2 Miles;Bremerton
26294;Andrew;Johnson;Andrew Johnson;2021-10-31 00:00:00.000;50000;0-1 Miles;Langford
26295;Toni;Kapoor;Toni Kapoor;2021-02-16 00:00:00.000;50000;2-5 Miles;Bremerton
26296;Grace;Simmons;Grace Simmons;2021-02-05 00:00:00.000;50000;2-5 Miles;Issaquah
26297;Jeremiah;Lopez;Jeremiah Lopez;2021-02-22 00:00:00.000;50000;2-5 Miles;Lebanon
26298;Jasmine;Peterson;Jasmine Peterson;2021-02-11 00:00:00.000;50000;2-5 Miles;Marysville
26299;Y.;Yong;Y. Yong;2021-02-15 00:00:00.000;60000;0-1 Miles;Tacoma
26300;Audrey;Ortega;Audrey Ortega;2021-02-09 00:00:00.000;60000;2-5 Miles;Bellflower
26301;Isaiah;Hall;Isaiah Hall;2021-02-14 00:00:00.000;70000;0-1 Miles;Lakewood
26302;James;Jackson;James Jackson;2021-01-30 00:00:00.000;40000;0-1 Miles;Daly City
26303;Devon;Pal;Devon Pal;2021-02-24 00:00:00.000;40000;2-5 Miles;Bellflower
26304;Anna;Lewis;Anna Lewis;2021-02-28 00:00:00.000;60000;2-5 Miles;Bellingham
26305;Julia;Rogers;Julia Rogers;2021-02-19 00:00:00.000;60000;0-1 Miles;Lebanon
26306;Kyle;Holt;Kyle Holt;2021-03-20 00:00:00.000;60000;0-1 Miles;Fremont
26307;Alexander;Miller;Alexander Miller;2021-03-08 00:00:00.000;60000;2-5 Miles;Colma
26308;Sara;Kelly;Sara Kelly;2021-03-09 00:00:00.000;60000;0-1 Miles;Walla Walla
26309;Julian;Powell;Julian Powell;2021-03-09 00:00:00.000;60000;0-1 Miles;Downey
26310;Kaitlyn;Garcia;Kaitlyn Garcia;2021-10-29 00:00:00.000;60000;0-1 Miles;N. Vancouver
26311;Brenda;Rodriguez;Brenda Rodriguez;2021-03-25 00:00:00.000;60000;2-5 Miles;Bellingham
26312;Elizabeth;Wood;Elizabeth Wood;2021-03-19 00:00:00.000;60000;2-5 Miles;Port Orchard
26313;Dalton;Simmons;Dalton Simmons;2021-03-19 00:00:00.000;70000;2-5 Miles;Lemon Grove
26314;Angel;Murphy;Angel Murphy;2022-05-15 00:00:00.000;30000;2-5 Miles;Santa Monica
26315;Taylor;Peterson;Taylor Peterson;2021-03-17 00:00:00.000;60000;0-1 Miles;San Gabriel
26316;Stephanie;Hughes;Stephanie Hughes;2021-02-16 00:00:00.000;60000;2-5 Miles;Oak Bay
26317;Amanda;Wright;Amanda Wright;2021-03-27 00:00:00.000;60000;2-5 Miles;Redmond
26318;Caleb;Parker;Caleb Parker;2022-08-16 00:00:00.000;40000;10+ Miles;Royal Oak
26319;Dylan;Martinez;Dylan Martinez;2021-03-26 00:00:00.000;70000;0-1 Miles;Santa Cruz
26320;Brianna;Diaz;Brianna Diaz;2021-02-28 00:00:00.000;70000;2-5 Miles;Los Angeles
26321;Randall;Blanco;Randall Blanco;2021-04-18 00:00:00.000;70000;2-5 Miles;Burnaby
26322;Justin;Zhang;Justin Zhang;2021-03-22 00:00:00.000;40000;2-5 Miles;Issaquah
26323;Dwayne;Ruiz;Dwayne Ruiz;2022-11-16 00:00:00.000;60000;2-5 Miles;Beaverton
26324;Faith;Brooks;Faith Brooks;2021-03-08 00:00:00.000;70000;0-1 Miles;Redmond
26325;Tyler;Robinson;Tyler Robinson;2021-03-25 00:00:00.000;70000;2-5 Miles;Spokane
26326;Trevor;Washington;Trevor Washington;2021-03-12 00:00:00.000;70000;2-5 Miles;Chula Vista
26327;Jack;Jai;Jack Jai;2021-03-20 00:00:00.000;70000;2-5 Miles;Downey
26328;Edward;Anderson;Edward Anderson;2021-04-15 00:00:00.000;80000;0-1 Miles;Redwood City
26329;Angelica;Bryant;Angelica Bryant;2021-04-04 00:00:00.000;50000;2-5 Miles;Fremont
26330;Marcus;Diaz;Marcus Diaz;2021-04-03 00:00:00.000;50000;0-1 Miles;Bremerton
26331;Melanie;Powell;Melanie Powell;2021-04-16 00:00:00.000;50000;2-5 Miles;Bremerton
26332;Aaron;Mitchell;Aaron Mitchell;2022-08-16 00:00:00.000;80000;0-1 Miles;Lebanon
26333;Alexandria;Alexander;Alexandria Alexander;2022-05-06 00:00:00.000;80000;2-5 Miles;Portland
26334;Ross;Blanco;Ross Blanco;2022-09-28 00:00:00.000;80000;2-5 Miles;Bellflower
26335;April;Pal;April Pal;2022-04-12 00:00:00.000;80000;2-5 Miles;Burbank
26336;Noah;Brown;Noah Brown;2023-01-17 00:00:00.000;60000;2-5 Miles;Downey
26337;Jennifer;Gonzalez;Jennifer Gonzalez;2022-04-25 00:00:00.000;60000;2-5 Miles;Bremerton
26338;Anna;Coleman;Anna Coleman;2021-04-11 00:00:00.000;70000;2-5 Miles;Oakland
26339;Cindy;James;Cindy James;2021-04-17 00:00:00.000;70000;2-5 Miles;Walla Walla
26340;Melissa;Morris;Melissa Morris;2022-02-22 00:00:00.000;70000;0-1 Miles;Olympia
26341;Olivia;Taylor;Olivia Taylor;2022-06-13 00:00:00.000;70000;0-1 Miles;Port Orchard
26342;Eduardo;Griffin;Eduardo Griffin;2021-04-16 00:00:00.000;80000;0-1 Miles;National City
26343;Mariah;Washington;Mariah Washington;2021-04-04 00:00:00.000;40000;0-1 Miles;Spokane
26344;Natalie;Hughes;Natalie Hughes;2021-04-20 00:00:00.000;50000;2-5 Miles;Los Angeles
26345;Connor;Baker;Connor Baker;2022-08-08 00:00:00.000;50000;0-1 Miles;Newport Beach
26346;Emmanuel;Suri;Emmanuel Suri;2022-06-23 00:00:00.000;50000;10+ Miles;Beverly Hills
26347;Alvin;Raji;Alvin Raji;2022-10-22 00:00:00.000;50000;10+ Miles;Bremerton
26348;Logan;Moore;Logan Moore;2022-02-08 00:00:00.000;50000;2-5 Miles;Metchosin
26349;Adam;Lopez;Adam Lopez;2022-04-02 00:00:00.000;60000;0-1 Miles;Spokane
26350;Gabrielle;King;Gabrielle King;2022-05-27 00:00:00.000;60000;2-5 Miles;N. Vancouver
26351;Emma;Moore;Emma Moore;2021-04-23 00:00:00.000;60000;0-1 Miles;Oakland
26352;Cynthia;Fernandez;Cynthia Fernandez;2022-10-01 00:00:00.000;40000;0-1 Miles;Eilenburg
26353;Holly;Malhotra;Holly Malhotra;2022-11-04 00:00:00.000;40000;0-1 Miles;Frankfurt
26354;Nelson;Serrano;Nelson Serrano;2022-11-24 00:00:00.000;40000;0-1 Miles;München
26355;Darren;Madan;Darren Madan;2022-12-04 00:00:00.000;20000;1-2 Miles;Les Ulis
26356;Timothy;Howard;Timothy Howard;2022-05-23 00:00:00.000;10000;0-1 Miles;York
26357;Sergio;Gonzalez;Sergio Gonzalez;2022-04-28 00:00:00.000;10000;0-1 Miles;Paris
26358;Mason;Gonzalez;Mason Gonzalez;2022-05-15 00:00:00.000;20000;2-5 Miles;Paderborn
26359;George;Raman;George Raman;2022-05-20 00:00:00.000;30000;2-5 Miles;Runcorn
26360;Max;Blanco;Max Blanco;2022-05-20 00:00:00.000;30000;0-1 Miles;Berkshire
26361;Ebony;Suarez;Ebony Suarez;2023-01-27 00:00:00.000;10000;0-1 Miles;London
26362;Joy;Torres;Joy Torres;2022-10-16 00:00:00.000;20000;2-5 Miles;Neunkirchen
26363;Larry;Jimenez;Larry Jimenez;2022-11-18 00:00:00.000;40000;0-1 Miles;Eilenburg
26364;Gabriella;Hill;Gabriella Hill;2022-08-09 00:00:00.000;10000;0-1 Miles;Peterborough
26365;Phillip;Fernandez;Phillip Fernandez;2022-02-28 00:00:00.000;30000;0-1 Miles;Orleans
26366;Johnathan;Schmidt;Johnathan Schmidt;2022-11-05 00:00:00.000;30000;0-1 Miles;Berlin
26367;Omar;Shan;Omar Shan;2022-06-23 00:00:00.000;30000;0-1 Miles;Paris
26368;Bharat;Mirchandani;Bharat Mirchandani;2022-10-09 00:00:00.000;10000;0-1 Miles;Bobigny
26369;Kate;Nath;Kate Nath;2023-01-26 00:00:00.000;20000;0-1 Miles;Sèvres
26370;Maria;Bryant;Maria Bryant;2022-08-23 00:00:00.000;20000;0-1 Miles;Bottrop
26371;Cassandra;Garcia;Cassandra Garcia;2023-01-24 00:00:00.000;30000;0-1 Miles;Saint-Denis
26372;Marie;Browning;Marie Browning;2022-05-13 00:00:00.000;10000;0-1 Miles;W. York
26373;Mariah;Reed;Mariah Reed;2021-04-20 00:00:00.000;70000;5-10 Miles;Oak Bay
26374;Bradley;Pal;Bradley Pal;2023-01-20 00:00:00.000;130000;10+ Miles;Melton
26375;Shannon;Ortega;Shannon Ortega;2021-04-04 00:00:00.000;130000;0-1 Miles;Bendigo
26376;Anthony;Martinez;Anthony Martinez;2022-10-18 00:00:00.000;70000;10+ Miles;National City
26377;Isabelle;Foster;Isabelle Foster;2022-12-01 00:00:00.000;70000;10+ Miles;Cliffside
26378;Colin;Raje;Colin Raje;2022-10-21 00:00:00.000;130000;0-1 Miles;Paderborn
26379;Cindy;Rodriguez;Cindy Rodriguez;2022-07-17 00:00:00.000;130000;0-1 Miles;Leeds
26380;Ricardo;Luo;Ricardo Luo;2022-07-29 00:00:00.000;100000;5-10 Miles;Cergy
26381;Shannon;Romero;Shannon Romero;2022-01-20 00:00:00.000;130000;0-1 Miles;Frankfurt
26382;Dale;Xu;Dale Xu;2022-01-26 00:00:00.000;130000;0-1 Miles;Frankfurt am Main
26383;Ronnie;Hu;Ronnie Hu;2022-08-04 00:00:00.000;110000;5-10 Miles;Paris
26384;Jon;Zhu;Jon Zhu;2022-09-15 00:00:00.000;110000;5-10 Miles;Paris
26385;Javier;Muñoz;Javier Muñoz;2022-11-25 00:00:00.000;120000;5-10 Miles;Eilenburg
26386;Kelli;Zhao;Kelli Zhao;2022-08-23 00:00:00.000;160000;0-1 Miles;Newcastle upon Tyne
26387;Dalton;Roberts;Dalton Roberts;2022-11-18 00:00:00.000;170000;0-1 Miles;Watford
26388;Wayne;Jai;Wayne Jai;2022-12-08 00:00:00.000;90000;10+ Miles;Cergy
26389;Candice;Zhou;Candice Zhou;2022-04-27 00:00:00.000;100000;2-5 Miles;Paris
26390;Ivan;Mehta;Ivan Mehta;2022-08-04 00:00:00.000;150000;0-1 Miles;London
26391;Dominique;Arun;Dominique Arun;2022-05-27 00:00:00.000;70000;10+ Miles;Les Ulis
26392;Kelli;Rai;Kelli Rai;2022-04-09 00:00:00.000;100000;2-5 Miles;München
26393;Donald;Raman;Donald Raman;2022-06-13 00:00:00.000;110000;5-10 Miles;Paderborn
26394;Martha;Sun;Martha Sun;2022-10-07 00:00:00.000;70000;10+ Miles;Paris La Defense
26395;Daisy;Gill;Daisy Gill;2022-02-11 00:00:00.000;90000;10+ Miles;Poing
26396;Terry;Black;Terry Black;2023-01-16 00:00:00.000;100000;2-5 Miles;Stuttgart
26397;Micheal;Travers;Micheal Travers;2022-11-08 00:00:00.000;130000;5-10 Miles;Oxford
26398;Ian;Watson;Ian Watson;2022-08-30 00:00:00.000;170000;0-1 Miles;York
26399;Erick;Gonzalez;Erick Gonzalez;2022-02-27 00:00:00.000;120000;10+ Miles;Saarlouis
26400;Jade;James;Jade James;2022-03-07 00:00:00.000;80000;10+ Miles;Esher-Molesey
26401;Natalie;Butler;Natalie Butler;2022-02-12 00:00:00.000;130000;0-1 Miles;Esher-Molesey
26402;Jamie;Wagner;Jamie Wagner;2022-06-17 00:00:00.000;100000;2-5 Miles;Dunkerque
26403;Philip;Navarro;Philip Navarro;2022-09-06 00:00:00.000;110000;10+ Miles;Leipzig
26404;Trisha;Wu;Trisha Wu;2022-12-22 00:00:00.000;170000;0-1 Miles;W. York
26405;Naomi;Blanco;Naomi Blanco;2022-09-12 00:00:00.000;80000;10+ Miles;Paris
26406;Haley;Lopez;Haley Lopez;2022-12-17 00:00:00.000;80000;2-5 Miles;Roubaix
26407;Ashley;Davis;Ashley Davis;2022-03-02 00:00:00.000;120000;10+ Miles;Bury
26408;Martha;Huang;Martha Huang;2022-08-28 00:00:00.000;130000;10+ Miles;London
26409;Christy;Goel;Christy Goel;2022-03-14 00:00:00.000;130000;10+ Miles;Maidenhead
26410;Franklin;Goel;Franklin Goel;2022-07-11 00:00:00.000;90000;10+ Miles;Saint Germain en Laye
26411;Mario;Xu;Mario Xu;2022-03-01 00:00:00.000;110000;10+ Miles;Birmingham
